Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
6,3.1872460220608576,6,1.1084639591640537,175,5.042865169600194,0.005110897,0.018243793,16.64099403,0.0,2,2,1,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,10,-0.4886539912428665,0.0,0.02,0.0,0.0,2,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.13604749021189685,0,-0.24625722697292296,23,-0.1524593145504123,0.0,0.008695652,23.18305163,0.0,4,5,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,0.16538715728735184,1,-0.1684741923486541,55,1.1914862650826386,0.0,0.029188713,4.007065498,0.0,2,2,3,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.4727646250657237,0.0,0.05,0.0,0.0,2,2,3,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,5,-0.5902417422114845,0.0,0.04,0.0,0.0,2,2,1,10,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.21774473112290818,4,0.3265087552603297,132,2.0238928769195077,0.006521739,0.029863649,0.0,0.0,2,2,4,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,-0.27934632884852195,0,-0.24625722697292296,41,0.3720302920886683,0.014074074,0.032987654,5.290262526,0.0,2,2,3,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,57,0.5001995742040102,0.008181818,0.017137357,12.360043,0.0,3,2,3,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,-0.46001930761763143,0,-0.24625722697292296,3,-0.6017029243720465,0.1,0.111111111,0.0,0.0,1,2,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,3,0.7083527434158315,32,-0.20983994178955656,0.029946524,0.03546327,4.027998418,0.0,1,1,6,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3,0.02875556472928118,0,-0.24625722697292296,16,-0.054431476205209516,0.0,0.014285714,0.0,0.0,1,1,2,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.37550492046830936,0,-0.24625722697292296,12,-0.5299837087135885,0.015384615,0.028205128,0.0,0.0,3,2,6,1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,38,-0.16849628684407578,0.026315789,0.03907496,0.0,0.0,2,2,1,3,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.3938387570054897,0.0,0.033333333,49.82333333,0.0,2,2,4,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,11,-0.5524719373641779,0.018181818,0.018181818,0.0,0.0,1,1,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,0.483724682216465,0,-0.24625722697292296,22,-0.175607429411879,0.0,0.026388889,33.53327578,0.0,2,6,4,10,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.5391285580487662,0,-0.24625722697292296,70,0.5935005330900434,0.002898551,0.003457557,0.0,0.0,1,1,5,3,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.146793992114501,0,-0.24625722697292296,8,-0.5584282789848014,0.0,0.005128205,0.0,0.0,2,2,1,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2,2.196549595109392,5,2.099608385445368,7,-0.5657564894139202,0.046153846,0.051282051,0.0,0.4,3,2,1,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.5618492682228196,0.0,0.025,0.0,0.0,2,2,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.6188946976128896,0.0,0.1,0.0,0.0,1,1,3,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.43583319616518246,2,0.14619353863134274,23,-0.055668762915724736,0.0,0.011111111,0.0,0.4,3,2,4,14,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.604047257086707,0.0,0.05,0.0,0.0,2,5,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.6053496641504073,0.0,0.066666667,0.0,0.0,2,5,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.31835819802762483,0,-0.24625722697292296,9,-0.5077681173097311,0.0,0.028717949,0.0,0.0,2,2,5,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,-0.2909905333189873,0,-0.24625722697292296,24,-0.4721568350852982,0.008333333,0.025,0.0,0.0,2,2,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,21,-0.5282992622619016,0.059090909,0.104545455,0.0,0.0,2,2,1,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,24,-0.13386962435980018,0.009090909,0.027056277,0.0,0.0,2,2,1,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.14787950441280193,0,-0.24625722697292296,9,-0.13408669222111563,0.0,0.046666667,0.0,0.0,1,8,5,11,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,5,-0.5720080433196814,0.08,0.1,0.0,0.0,3,2,3,3,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.11914461278203244,0,-0.24625722697292296,31,0.19139785706820908,0.0,0.022580645,0.0,0.0,2,2,3,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,0.049884161516611694,0,-0.24625722697292296,37,0.34705720813843594,0.0,0.005555556,0.0,0.0,2,2,5,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,2.1683781327262848,2,0.2858494417067346,44,0.21330477315301513,0.006944444,0.010974434,0.0,0.0,3,2,4,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,16,-0.43525530163115705,0.0125,0.025,0.0,0.0,2,5,7,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.17552888374527048,0,-0.24625722697292296,11,-0.4330151614815927,0.0,0.015384615,0.0,0.0,2,2,9,5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.5542953072533582,0.0,0.028571429,0.0,0.0,2,5,2,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.4036763828514167,2,0.5174307493380806,89,0.4725658351630397,0.0,0.011685393,0.0,0.2,4,2,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,-0.05268679149524346,1,0.4877317724815415,27,0.002127721388066819,0.022580645,0.064516129,0.0,0.0,2,2,3,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,18,-0.44306974401335847,0.0125,0.025,0.0,0.6,2,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.5090789983612616,0,-0.24625722697292296,53,0.048137421244408396,0.0,0.003703704,0.0,0.0,2,6,7,2,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.41936593545401424,0.0,0.038095238,0.0,0.0,2,2,2,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,3,3,5,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.3163448494637839,0,-0.24625722697292296,12,-0.5648882180207546,0.0,0.014285714,0.0,0.0,1,1,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,21,-0.11876170242087751,0.0,0.021,0.0,0.0,2,2,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,19,-0.5264237960901732,0.0,0.021052632,0.0,0.0,2,2,7,1,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.2290133160761511,0,-0.24625722697292296,30,-0.09845283495827732,0.0,0.003448276,54.21806897,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.759805013570917,3,0.6553188561720118,151,3.382882007439128,0.002597403,0.012782022,4.074920999,0.0,2,2,3,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,23,-0.5268579317607079,0.05,0.086363636,0.0,0.4,4,1,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.3569531014924819,0,-0.24625722697292296,7,-0.5787805600509225,0.0,0.013333333,0.0,0.0,2,2,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.3304305806553376,0,-0.24625722697292296,16,-0.4037891469721595,0.010526316,0.033684211,0.0,0.0,2,2,7,13,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,2,2,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7,5.117366814989962,0,-0.24625722697292296,27,0.1392277712796025,0.013333333,0.025634921,0.0,0.0,3,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,9,-0.16513607661972915,0.044444444,0.066666667,0.0,0.4,2,2,6,19,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.6287929912970114,0.2,0.2,0.0,0.0,3,2,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,20,-0.006372655554670991,0.0,0.026315789,0.0,0.0,2,2,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,0.089324208852962,0,-0.24625722697292296,5,-0.3920153871163094,0.0,0.00625,0.0,0.0,2,2,7,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.6225414373912502,0.1,0.1,0.0,0.0,4,1,1,2,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.46001930761763143,0,-0.24625722697292296,39,0.6671020370847185,0.017105263,0.047105263,0.0,0.0,2,2,1,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,1.9772817127063969,3,0.5457154892014511,42,0.4822557437169694,0.021288515,0.041498896,0.0,0.6,1,1,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,-0.10012887567343497,1,-0.24625722697292296,43,0.0639242489134261,0.015646259,0.036603499,0.0,0.0,3,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.46001930761763143,0,-0.24625722697292296,0,-0.6287929912970114,0.2,0.2,0.0,0.0,1,2,1,5,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.5598175132034471,0.0,0.033333333,0.0,0.0,3,2,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,1,0.5810714140306642,8,-0.41832400980305406,0.025,0.0375,0.0,0.0,2,2,8,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,6,0.666809531741506,47,-0.046542610636648496,0.00754717,0.019339623,0.0,0.0,1,1,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,-0.11970804202969458,0,-0.24625722697292296,11,-0.33048967742711044,0.0,0.013333333,0.0,0.0,2,2,7,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.6225414373912502,0.05,0.12,0.0,0.6,1,1,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.3462065995898777,0,-0.24625722697292296,6,0.1845341718425089,0.028571429,0.057142857,0.0,0.0,4,2,3,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.38794171011389994,0,-0.24625722697292296,18,-0.2978079428593581,0.0,0.011764706,57.5907585,0.0,2,2,1,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,1,1,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.2977930304879564,0,-0.24625722697292296,11,-0.5049774930905441,0.0,0.018181818,0.0,0.0,3,2,2,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,14,-0.41683058301931236,0.0,0.007142857,0.0,0.0,2,4,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.056603966291534136,0,-0.24625722697292296,7,-0.47943294923186885,0.0,0.008333333,0.0,0.0,1,1,7,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,40,0.17471402258220908,0.0,0.031666667,0.0,0.0,2,2,1,2,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.3867735054215523,0,-0.24625722697292296,26,0.44360898495375883,0.0,0.039506173,8.887111111,1.0,2,2,1,3,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,18,-0.403337645839378,0.0,0.027777778,0.0,0.0,3,2,1,2,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.5886788537350442,0.083333333,0.116666667,0.0,0.0,2,2,3,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,10,-0.40868619753167235,0.0,0.02,0.0,0.0,3,2,5,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7,0.35582624299715765,1,0.4339907667411376,34,0.08733863344929788,0.019973545,0.028024691,0.0,0.0,1,1,3,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.5694032291922808,0.0,0.033333333,0.0,0.0,2,2,3,1,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.39240779789817376,1,-0.1684741923486541,74,2.5984948085408264,0.015540541,0.032152607,0.0,0.0,2,2,9,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,2,-0.10341929066290194,11,-0.381943439174393,0.0,0.025,0.0,0.0,3,2,8,3,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,39,-0.19343428113481276,0.032478632,0.028162393,0.0,0.0,1,1,6,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,0.03579843032505802,0,-0.24625722697292296,16,-0.05243445221452341,0.025,0.053125,0.0,0.0,1,1,3,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.3980420903747952,0,-0.24625722697292296,19,-0.31155639990627526,0.009090909,0.041915584,0.0,0.0,2,2,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.00026104152531942646,0,-0.24625722697292296,10,-0.5729457764055454,0.018181818,0.027272727,0.0,0.0,2,2,3,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,2,2,3,13,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,11,0.031397149292635707,0.02,0.03,0.0,0.0,1,8,2,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,2,2,7,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,10,-0.5120973183894707,0.0,0.01,0.0,0.4,2,2,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.5678403407158406,0.15,0.175,0.0,0.6,3,2,3,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,-0.2369952304368125,0,-0.24625722697292296,115,0.6984733692159991,0.003478261,0.007207729,13.26221446,0.0,2,2,4,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.6121221808816484,0.0,0.075,0.0,0.0,3,2,6,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,-0.14449892892682906,0,-0.24625722697292296,31,-0.48787688834416,0.0,0.00234375,0.0,0.0,2,2,1,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,5,-0.6214995117402901,0.12,0.16,0.0,0.6,2,4,2,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.18731955174915224,0,-0.24625722697292296,22,0.7816548164104388,0.0,0.009722222,0.0,0.0,3,2,1,1,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.2600019246975692,0,-0.24625722697292296,29,1.0886391073219353,0.009677419,0.021935484,18.25059634,0.0,4,2,9,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,-0.19239041497811155,0,-0.24625722697292296,37,-0.19159664681460425,0.005263158,0.017105263,12.96520279,0.0,1,1,1,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.5905022236242246,0.0,0.05,0.0,0.0,1,1,3,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.20647614616966523,1,0.36893586505538545,26,-0.3756918852686319,0.008,0.016,0.0,0.0,1,1,1,2,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.5740918946216017,0.0,0.025,0.0,0.6,1,1,1,4,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.3293037221600133,0,-0.24625722697292296,3,-0.6287929912970114,0.08,0.12,0.0,0.0,2,2,3,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.32479628817871614,0,-0.24625722697292296,15,-0.3700047077397755,0.0,0.00625,115.48625,0.0,2,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.3956273935910513,0,-0.24625722697292296,13,-0.1947093996968478,0.0,0.005555556,0.0,0.0,2,2,3,2,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.09942458911385728,0,-0.24625722697292296,15,-0.530591498694014,0.0,0.007142857,0.0,0.0,2,4,2,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,9,-0.5315292317798781,0.0,0.022222222,0.0,0.0,2,2,1,2,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.18675612250149007,0,-0.24625722697292296,10,-0.5568132942258132,0.0,0.015384615,0.0,0.0,2,2,1,2,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,-0.21351901176544208,1,-0.21797248710955247,46,-0.0020312988493244757,0.066226415,0.101042228,0.0,0.4,2,2,1,6,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,15,-0.3796373103829024,0.0,0.015384615,0.0,0.0,2,2,8,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9,0.5312405485814962,0,-0.24625722697292296,28,-0.2551485297711745,0.005882353,0.017058824,0.0,1.0,2,2,5,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,11,-0.29985706328888106,0.054545455,0.048484848,0.0,0.0,1,1,1,3,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.3405723071132562,0,-0.24625722697292296,0,-0.6287929912970114,0.05,0.1,0.0,0.0,1,1,1,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,9,-0.38737881796953655,0.0,0.022222222,0.0,0.0,3,2,1,2,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,1,-0.14018945248528358,25,0.014934724007464836,0.041666667,0.05327381,0.0,0.0,1,1,1,3,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,30,-0.13196811004679787,0.026666667,0.071111111,0.0,0.0,2,2,2,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,11,-0.519390797946192,0.009090909,0.024242424,0.0,0.0,2,2,8,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.30061017672626716,0,-0.24625722697292296,2,-0.5553372329043184,0.0,0.066666667,0.0,0.0,2,2,1,10,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,2,5,7,1,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.41047888002038585,0,-0.24625722697292296,9,-0.4681627867913483,0.0,0.0125,0.0,0.0,1,2,2,10,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
